,Entry_Date,Entry_Price,Position_Size,Direction,Exit_Date,Exit_Price,PnL
0,2020-07-29 00:00:00-04:00,84.21163758087157,23.749686592655625,1.0,2020-07-30 00:00:00-04:00,96.83555500030518,299.8140822831142
1,2020-07-30 00:00:00-04:00,96.83555500030518,20.71460514020594,-1.0,2020-07-31 00:00:00-04:00,95.59919631958007,25.61068188288647
2,2020-07-31 00:00:00-04:00,95.59919631958007,20.98702554043302,1.0,2020-08-12 00:00:00-04:00,104.60480129241944,189.00086157203035
3,2020-08-12 00:00:00-04:00,104.60480129241944,19.215549702045838,-1.0,2020-08-13 00:00:00-04:00,102.65980059051513,37.37425765795623
4,2020-08-13 00:00:00-04:00,102.65980059051513,19.586114309877843,1.0,2020-08-24 00:00:00-04:00,104.71319803619384,40.218077094674435
5,2020-08-25 00:00:00-04:00,104.95904119873046,19.163949054216392,1.0,2020-09-01 00:00:00-04:00,110.22394763946534,100.89639880545892
6,2020-09-01 00:00:00-04:00,110.22394763946534,18.26613194581675,-1.0,2020-09-03 00:00:00-04:00,105.95803266143798,77.9217658582836
7,2020-09-03 00:00:00-04:00,105.95803266143798,19.015496793478903,1.0,2020-09-15 00:00:00-04:00,105.88256735229493,-1.435010344028666
8,2020-09-16 00:00:00-04:00,104.25622116088866,19.324845487310267,1.0,2020-09-28 00:00:00-04:00,107.59912605285645,64.60112051605118
9,2020-09-28 00:00:00-04:00,107.59912605285645,18.735705204594574,-1.0,2020-09-29 00:00:00-04:00,106.82258195495605,14.549101296629692
10,2020-09-29 00:00:00-04:00,106.82258195495605,18.87387576941552,1.0,2020-10-05 00:00:00-04:00,109.46102419281006,49.79763102203522
11,2020-10-05 00:00:00-04:00,109.46102419281006,18.427293792311445,-1.0,2020-10-06 00:00:00-04:00,108.78832900238037,12.39595190672284
12,2020-10-06 00:00:00-04:00,108.78832900238037,18.54277893820018,1.0,2020-10-07 00:00:00-04:00,111.74069414520264,54.745054188201216
13,2020-10-07 00:00:00-04:00,111.74069414520264,18.061916187758264,-1.0,2020-10-08 00:00:00-04:00,111.33646785736083,7.301101331887394
14,2020-10-08 00:00:00-04:00,111.33646785736083,18.128080845935607,1.0,2020-10-09 00:00:00-04:00,113.411865234375,37.62297143795557
15,2020-10-12 00:00:00-04:00,115.06486603546142,17.546515581103943,-1.0,2020-10-13 00:00:00-04:00,115.99596125793455,-16.33747682861626
16,2020-10-14 00:00:00-04:00,117.96215048217773,17.112095877305492,-1.0,2020-10-15 00:00:00-04:00,117.01522901916502,16.20381086335195
17,2020-10-15 00:00:00-04:00,117.01522901916502,17.252654231201333,1.0,2020-10-29 00:00:00-04:00,114.83779078674317,-37.56658893377237
18,2020-10-29 00:00:00-04:00,114.83779078674317,17.572542443119758,-1.0,2020-10-30 00:00:00-04:00,112.2647404785156,45.21503574961125
19,2020-10-30 00:00:00-04:00,112.2647404785156,17.982640225299395,1.0,2020-11-03 00:00:00-05:00,113.93863591003418,30.10105931977079
20,2020-11-04 00:00:00-05:00,117.13564627075195,17.239304761693678,-1.0,2020-11-09 00:00:00-05:00,129.78334020996093,-218.0374503506496
21,2020-11-09 00:00:00-05:00,129.78334020996093,15.525037481849276,1.0,2020-11-11 00:00:00-05:00,134.1378988494873,67.60468609555755
22,2020-11-11 00:00:00-05:00,134.1378988494873,15.030512513997708,-1.0,2020-11-12 00:00:00-05:00,130.96643740844726,47.668690877213486
23,2020-11-12 00:00:00-05:00,130.96643740844726,15.40115993004137,1.0,2020-11-16 00:00:00-05:00,135.39128288269043,68.14775281453882
24,2020-11-16 00:00:00-05:00,135.39128288269043,14.907281441770003,-1.0,2020-11-18 00:00:00-05:00,133.82401319885253,23.36373027212557
