,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-1.6248739398949545,191,49.21465968586388,26.16511353783753,34.2899483033714,0.7394552770364285,-1.785566859247073,0.26138057316672914,-1.292691434418407
