,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,0.7001099213073125,66,48.74184529356943,0.4056887144815158,-0.381567569060695,1.0110216851745382,-16.507034380043205,8.059097769046799,0.0868719975077457,31.359429857898146,379,50.71982281284607,1.2361057068412178,-1.1816448589396535,1.076648919046965,-52.87017745485338,22.96575813231644,1.3654863765969252
