,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,-5.348690616426266,69,50.90735434574975,0.42514869467236854,-0.44793249181742406,0.9842204259637682,-19.478459219545474,8.657188701086636,-0.6178322780182565,318.11913909955354,315,53.13152400835073,1.349235389468167,-1.1794890394716773,1.2967768703430533,-18.109798801025413,23.834376563346183,13.347071959447627
