,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.4946402875728963,160,54.37499999999999,19.386557283492674,21.132854562115266,1.0932989249307044,-0.7523073791638941,0.15071593315529866,-0.6606720336245894
