,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,-22.61090955058296,65,49.373191899710704,0.9737724059869076,-0.9802099483760863,0.9688332055631454,-48.64996260122963,19.63246479640875,-1.1517101792903273,212.28371569071913,391,52.25806451612903,3.032881663652402,-2.925659034208467,1.134710448573219,-59.51882929888222,60.232376621167525,3.5244120786712583
