,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,6.271775434228477,57,50.898203592814376,0.35373870065852897,-0.35166169265571834,1.0427077162416556,-19.70808043719561,7.239554306725609,0.8663206557345585,-30.09388772814342,189,46.16132167152575,1.0667704312500481,-0.9583197830386297,0.9544306130099792,-64.96332799587734,21.56755816868074,-1.3953312420802537
