,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-1.2738920668932259,189,47.61904761904761,50.365262937084964,51.029897705900495,0.8972505281895361,-1.5790436150982978,0.4080010538458371,-0.6665368593700918
