,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,42.03356989840532,60,51.299326275264676,0.5618059341969943,-0.5162723768018761,1.1462626082485579,-16.119403521267706,11.199858437982236,3.753044748838636,39.75549925336716,354,49.265426052889325,1.6685841263561465,-1.5053983755129856,1.0763038406009884,-50.18232852093837,32.38349275200299,1.2276470471489893
