,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,0.46567898072204844,391,62.40409207161125,70.92184428239489,103.82407160517242,1.133847001550229,-2.0601714993650653,1.2136130446491658,0.08294512606758213
