,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.8596358993719186,319,60.18808777429467,42.69050247101851,61.3028337004737,1.0528056917400102,-1.978263208492871,0.6239952170144861,-0.2727634468664897
