,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.5742601396582905,199,49.74874371859296,23.16007548990594,20.714005000468934,1.1069068842306364,-0.636123255312882,0.18063194532537302,-0.6283493669090194
