,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-2.614544704193555,350,57.42857142857143,39.86938574635994,62.00992408288656,0.8673375203649473,-3.158492382893478,0.6865291144424887,-0.7676480715866535
