,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.40832170085335384,183,54.09836065573771,23.53569390554763,23.887192267734523,1.1612288324965143,-0.6966663141441445,0.18534269728622554,-0.5168393682373565
