,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-2.2076555789681445,379,54.35356200527705,26.372837661309937,35.483786951580896,0.8850096693200549,-2.8167014492289937,0.4091406061225055,-1.0935505835952524
