,Entry_Date,Entry_Price,Position_Size,Direction,Exit_Date,Exit_Price,PnL
0,2020-07-31 00:00:00-04:00,158.07575953674316,12.65216125395317,-1.0,2020-08-03 00:00:00-04:00,155.75009217834472,29.42471844151246
1,2020-08-05 00:00:00-04:00,160.0912438659668,12.496055590261298,-1.0,2020-08-07 00:00:00-04:00,158.53137409973144,19.49221931244485
2,2020-08-07 00:00:00-04:00,158.53137409973144,12.620967351685305,1.0,2020-08-12 00:00:00-04:00,157.95388751220702,-7.288439367181849
3,2020-08-12 00:00:00-04:00,157.95388751220702,12.665681563459362,-1.0,2020-08-14 00:00:00-04:00,157.55840197753903,5.009093845059147
4,2020-08-17 00:00:00-04:00,158.96137815856935,12.58553443879654,-1.0,2020-08-21 00:00:00-04:00,164.40022842407225,-68.45083732394454
5,2020-08-24 00:00:00-04:00,165.20762809753418,12.100915145115371,-1.0,2020-08-28 00:00:00-04:00,170.2600863342285,-61.13936839647721
6,2020-08-31 00:00:00-04:00,172.37545614624023,11.590162294011492,-1.0,2020-09-03 00:00:00-04:00,168.56839389038083,44.12446940881586
7,2020-09-03 00:00:00-04:00,168.56839389038083,11.856688692400901,1.0,2020-09-09 00:00:00-04:00,163.2670657196045,-62.85619777715023
8,2020-09-09 00:00:00-04:00,163.2670657196045,12.233496985951229,-1.0,2020-09-10 00:00:00-04:00,158.91424865722655,53.25017441299758
9,2020-09-10 00:00:00-04:00,158.91424865722655,12.574790169393053,1.0,2020-09-15 00:00:00-04:00,157.64869679260255,-15.914049146130937
10,2020-09-15 00:00:00-04:00,157.64869679260255,12.673212511135162,-1.0,2020-09-16 00:00:00-04:00,154.05890377807614,45.49420974408167
11,2020-09-16 00:00:00-04:00,154.05890377807614,12.973909751409101,1.0,2020-09-22 00:00:00-04:00,156.29304391479494,28.985532505790406
12,2020-09-22 00:00:00-04:00,156.29304391479494,12.791647312177226,-1.0,2020-09-23 00:00:00-04:00,150.14298921203613,78.66933070828762
13,2020-09-23 00:00:00-04:00,150.14298921203613,13.325567152923522,1.0,2020-09-25 00:00:00-04:00,154.6017437438965,59.41543293270737
14,2020-09-25 00:00:00-04:00,154.6017437438965,12.948415247711425,-1.0,2020-09-30 00:00:00-04:00,157.5939294128418,-38.74406253975489
15,2020-10-01 00:00:00-04:00,160.901940536499,12.436095172682222,-1.0,2020-10-02 00:00:00-04:00,156.40624999999997,55.90883537882887
16,2020-10-02 00:00:00-04:00,156.40624999999997,12.800198848777477,1.0,2020-10-05 00:00:00-04:00,159.8000467071533,43.441272703889
17,2020-10-05 00:00:00-04:00,159.8000467071533,12.533281546822748,-1.0,2020-10-06 00:00:00-04:00,155.15299909973143,58.24275602530748
18,2020-10-06 00:00:00-04:00,155.15299909973143,12.9156696642689,1.0,2020-10-07 00:00:00-04:00,159.62471562194824,57.75521343320567
19,2020-10-07 00:00:00-04:00,159.62471562194824,12.560577908939452,-1.0,2020-10-14 00:00:00-04:00,168.35368659973142,-109.64092003131698
20,2020-10-14 00:00:00-04:00,168.35368659973142,11.895809986966349,1.0,2020-10-20 00:00:00-04:00,160.68964389038086,-91.16999580242894
21,2020-10-23 00:00:00-04:00,160.05978121948243,12.500340600848967,-1.0,2020-10-26 00:00:00-04:00,160.51235700988767,-5.65735152776386
22,2020-10-27 00:00:00-04:00,164.15218130493164,12.187523026426815,-1.0,2020-10-28 00:00:00-04:00,158.2971465759277,71.35837058026412
23,2020-10-28 00:00:00-04:00,158.2971465759277,12.646829731521638,1.0,2020-10-29 00:00:00-04:00,160.38995608520509,26.467405524340293
24,2020-10-30 00:00:00-04:00,151.95930261230467,13.177250525558323,1.0,2020-11-03 00:00:00-05:00,152.2680812072754,4.068852902859245
25,2020-11-04 00:00:00-05:00,161.89594065856934,12.368481825516783,-1.0,2020-11-09 00:00:00-05:00,157.3441834564209,56.29832622893824
26,2020-11-09 00:00:00-05:00,157.3441834564209,12.732939673149504,1.0,2020-11-11 00:00:00-05:00,156.71263732910157,-8.04143873996816
27,2020-11-11 00:00:00-05:00,156.71263732910157,12.78271633932689,-1.0,2020-11-16 00:00:00-05:00,156.70954676818846,0.03950576348167348
28,2020-11-18 00:00:00-05:00,155.4282679901123,12.887834871009058,1.0,2020-11-19 00:00:00-05:00,155.6951469268799,3.439491667611258
29,2020-11-20 00:00:00-05:00,155.1249712219238,12.912959351768393,1.0,2020-11-23 00:00:00-05:00,154.76457513427735,-4.653780030314966
30,2020-11-24 00:00:00-05:00,155.74709687805176,12.860267578395451,-1.0,2020-11-30 00:00:00-05:00,158.56039479064938,-36.17976393374676
31,2020-12-01 00:00:00-05:00,160.84299380493164,12.447821668817173,-1.0,2020-12-02 00:00:00-05:00,160.33667491149902,6.302567293002108
32,2020-12-04 00:00:00-05:00,158.2871268005371,12.649108210085497,1.0,2020-12-07 00:00:00-05:00,157.7420939025879,-6.894180104215898
33,2020-12-08 00:00:00-05:00,158.70563745117187,12.614379639924046,-1.0,2020-12-09 00:00:00-05:00,155.36521672058103,42.137335252745245
34,2020-12-09 00:00:00-05:00,155.36521672058103,12.890508664705624,1.0,2020-12-11 00:00:00-05:00,155.6651781463623,3.8666553581109993
35,2020-12-14 00:00:00-05:00,157.69064698791504,12.700396991783302,-1.0,2020-12-18 00:00:00-05:00,160.2425867767334,-32.41064841712062
36,2020-12-18 00:00:00-05:00,160.2425867767334,12.49358793048582,1.0,2020-12-21 00:00:00-05:00,160.14869673156738,-1.1730235350787819
37,2020-12-28 00:00:00-05:00,164.0338000488281,12.204200172790971,-1.0,2020-12-30 00:00:00-05:00,164.45678822326659,-5.1622323515705455
38,2020-12-31 00:00:00-05:00,163.00934307861326,12.279774086257127,1.0,2021-01-05 00:00:00-05:00,160.76458108520507,-27.565170156468785
39,2021-01-06 00:00:00-05:00,157.07592535400389,12.739616727570915,1.0,2021-01-07 00:00:00-05:00,157.94989370727538,11.134021852705125
40,2021-01-08 00:00:00-05:00,158.9758595123291,12.588260296567341,-1.0,2021-01-11 00:00:00-05:00,155.8662054901123,39.145134263932704
41,2021-01-11 00:00:00-05:00,155.8662054901123,12.843920402916744,1.0,2021-01-13 00:00:00-05:00,158.13620013427735,29.155630524703252
42,2021-01-13 00:00:00-05:00,158.13620013427735,12.66272736597794,-1.0,2021-01-14 00:00:00-05:00,156.52987814331053,20.34041743358771
43,2021-01-15 00:00:00-05:00,155.36770639038085,12.8904696687312,1.0,2021-01-19 00:00:00-05:00,155.88195639038085,6.6289240271450725
44,2021-01-20 00:00:00-05:00,163.0058373413086,12.28676883469978,-1.0,2021-01-25 00:00:00-05:00,164.86469694519042,-22.83937824905759
45,2021-01-26 00:00:00-05:00,166.14019679260255,12.0517353645885,-1.0,2021-01-27 00:00:00-05:00,161.7906268005371,52.419866494128165
46,2021-01-27 00:00:00-05:00,161.7906268005371,12.381724945380189,1.0,2021-01-28 00:00:00-05:00,161.71911570739746,-0.885430685798411
47,2021-01-29 00:00:00-05:00,160.47030755615233,12.482989840953996,1.0,2021-02-01 00:00:00-05:00,166.97685319519044,81.22114311181623
48,2021-02-01 00:00:00-05:00,166.97685319519044,12.005807111033578,-1.0,2021-02-03 00:00:00-05:00,165.79212185668945,14.22365592843958
49,2021-02-03 00:00:00-05:00,165.79212185668945,12.092833114940685,1.0,2021-02-04 00:00:00-05:00,166.38345304870606,7.150869420715821
50,2021-02-05 00:00:00-05:00,167.43989067077638,11.97420239505302,-1.0,2021-02-08 00:00:00-05:00,166.31315017700194,13.491818719157056
51,2021-02-12 00:00:00-05:00,163.72161254882812,12.24730819912108,-1.0,2021-02-16 00:00:00-05:00,163.61094200134275,1.3554163036187878
52,2021-02-17 00:00:00-05:00,165.26657482910156,12.132495510895055,-1.0,2021-02-19 00:00:00-05:00,162.65749011230466,31.654708614083287
53,2021-02-19 00:00:00-05:00,162.65749011230466,12.330508107912326,1.0,2021-02-26 00:00:00-05:00,154.49185313415526,-100.68645296533981
54,2021-03-01 00:00:00-05:00,157.14969982910156,12.749356578542711,-1.0,2021-03-02 00:00:00-05:00,154.8812279663086,28.921556667138695
55,2021-03-02 00:00:00-05:00,154.8812279663086,12.939311322029386,1.0,2021-03-09 00:00:00-05:00,152.98935932922365,-24.47947727562547
56,2021-03-09 00:00:00-05:00,152.98935932922365,13.09559810672754,-1.0,2021-03-12 00:00:00-05:00,154.62897706604002,-21.47177493000943
57,2021-03-15 00:00:00-04:00,154.23808363342283,12.986268454430721,1.0,2021-03-16 00:00:00-04:00,154.4384093170166,2.6014831054661074
58,2021-03-17 00:00:00-04:00,156.62971252441406,12.78779732290202,-1.0,2021-03-18 00:00:00-04:00,151.5509051208496,64.94675971883666
59,2021-03-18 00:00:00-04:00,151.5509051208496,13.224395677988745,1.0,2021-03-19 00:00:00-04:00,153.5942530975342,27.02204215149488
60,2021-03-22 00:00:00-04:00,155.38795930480958,12.900799246484462,-1.0,2021-03-24 00:00:00-04:00,154.50785386657714,11.354063574376044
61,2021-03-24 00:00:00-04:00,154.50785386657714,12.975236800851984,1.0,2021-03-29 00:00:00-04:00,153.63271252441407,-11.355166148781155
62,2021-03-31 00:00:00-04:00,154.5492907562256,12.969771096605404,-1.0,2021-04-14 00:00:00-04:00,166.81664389038085,-159.10476211121858
63,2021-04-14 00:00:00-04:00,166.81664389038085,11.996425665244534,1.0,2021-04-15 00:00:00-04:00,168.7855437927246,23.61976132077419
64,2021-04-15 00:00:00-04:00,168.7855437927246,11.858807916079734,-1.0,2021-04-20 00:00:00-04:00,166.90123156738278,22.345696734249515
65,2021-04-20 00:00:00-04:00,166.90123156738278,11.994894352086561,1.0,2021-04-21 00:00:00-04:00,167.9328969268799,12.374716993875253
66,2021-04-21 00:00:00-04:00,167.9328969268799,11.92220133673741,-1.0,2021-04-22 00:00:00-04:00,165.61744784545897,27.605250133663933
67,2021-04-22 00:00:00-04:00,165.61744784545897,12.091735539892207,1.0,2021-04-23 00:00:00-04:00,166.8769623413086,15.229716192474378
68,2021-04-23 00:00:00-04:00,166.8769623413086,12.001815814918643,-1.0,2021-05-03 00:00:00-04:00,169.49381790161132,-31.407018448999025
69,2021-05-03 00:00:00-04:00,169.49381790161132,11.812334567646122,1.0,2021-05-06 00:00:00-04:00,165.15317820739747,-51.27308830565914
70,2021-05-06 00:00:00-04:00,165.15317820739747,12.11610448499487,-1.0,2021-05-10 00:00:00-04:00,159.6840301208496,66.26476966052381
71,2021-05-10 00:00:00-04:00,159.6840301208496,12.538885333972111,1.0,2021-05-11 00:00:00-04:00,161.03430010986327,16.930880562146168
72,2021-05-12 00:00:00-04:00,157.75459712219237,12.693880042080066,1.0,2021-05-13 00:00:00-04:00,157.91542808532714,2.0415689530849828
73,2021-05-14 00:00:00-04:00,160.98385926818847,12.43900246204302,-1.0,2021-05-18 00:00:00-04:00,161.775612411499,-9.848619298969977
74,2021-05-21 00:00:00-04:00,160.3141609649658,12.489235768264395,1.0,2021-05-24 00:00:00-04:00,162.08724696350097,22.14448907311436
75,2021-05-24 00:00:00-04:00,162.08724696350097,12.35485054892342,-1.0,2021-05-27 00:00:00-04:00,161.66699865722654,5.192105017458787
76,2021-05-27 00:00:00-04:00,161.66699865722654,12.387114081089827,1.0,2021-05-28 00:00:00-04:00,160.99234991455077,-8.35695094018859
77,2021-06-02 00:00:00-04:00,161.53779391479492,12.395492296921018,-1.0,2021-06-03 00:00:00-04:00,159.50984487915036,25.13742664988047
