,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.9548717833008414,199,52.76381909547738,19.43056136931707,23.424932783794954,0.9265491033016447,-1.0904987558167445,0.16694817970336162,-1.153151235309411
