,Entry_Date,Entry_Price,Position_Size,Direction,Exit_Date,Exit_Price,PnL
0,2020-05-20 00:00:00-04:00,77.65425950876872,25.75518732200595,-0.3333333333333333,2020-05-26 00:00:00-04:00,77.09749846394857,4.7798283343128976
1,2020-05-27 00:00:00-04:00,77.38179024251302,25.846079253121125,-0.3333333333333333,2020-05-29 00:00:00-04:00,77.39202257029216,-0.08815518490781746
2,2020-06-01 00:00:00-04:00,78.29157446543375,25.544691468825004,-0.3333333333333333,2020-06-04 00:00:00-04:00,78.4581813659668,-1.4186406235645737
3,2020-06-05 00:00:00-04:00,80.61210104370117,24.808008141959014,-0.6666666666666666,2020-06-11 00:00:00-04:00,81.79105567932129,-19.4983441329761
4,2020-06-16 00:00:00-04:00,85.64517103322348,23.344633329036455,-0.3333333333333333,2020-06-18 00:00:00-04:00,85.61710679626465,0.218383107154332
5,2020-06-19 00:00:00-04:00,85.12780800882975,23.48562200176007,0.3333333333333333,2020-06-22 00:00:00-04:00,87.29688010660807,16.98066912766217
6,2020-06-24 00:00:00-04:00,87.64472946675617,22.8141287703305,0.3333333333333333,2020-06-25 00:00:00-04:00,88.7491088816325,8.398484727430201
7,2020-06-26 00:00:00-04:00,86.0795869547526,23.2299630968972,0.3333333333333333,2020-07-01 00:00:00-04:00,88.57150239308676,19.295701224363654
8,2020-07-01 00:00:00-04:00,88.57150239308676,22.57984053083462,-0.3333333333333333,2020-07-06 00:00:00-04:00,91.00147697703044,-18.28947953314313
9,2020-07-07 00:00:00-04:00,90.71910291544596,22.04038015345588,0.3333333333333333,2020-07-08 00:00:00-04:00,92.7701069691976,15.06830301365507
10,2020-07-08 00:00:00-04:00,92.7701069691976,21.555477980879683,-0.3333333333333333,2020-07-09 00:00:00-04:00,93.23117046101888,-3.312814648580354
11,2020-07-16 00:00:00-04:00,93.9809014892578,21.27621168929915,0.3333333333333333,2020-07-17 00:00:00-04:00,93.72852762349447,-1.7898532642758038
12,2020-07-17 00:00:00-04:00,93.72852762349447,21.3322659979473,-0.3333333333333333,2020-07-20 00:00:00-04:00,95.767560991923,-14.499067398002653
13,2020-07-21 00:00:00-04:00,94.38287333933513,21.180442840574994,-0.3333333333333333,2020-08-07 00:00:00-04:00,108.38178783162435,-98.83440274467621
14,2020-08-11 00:00:00-04:00,106.68698633066813,18.718388639662468,0.3333333333333333,2020-08-12 00:00:00-04:00,110.15917562357585,21.66459620504047
15,2020-09-01 00:00:00-04:00,130.79513220214844,15.270909176912058,-0.3333333333333333,2020-09-02 00:00:00-04:00,128.17066952514648,13.359310392897463
16,2020-09-03 00:00:00-04:00,117.83063647715251,16.952710582800233,-0.3333333333333333,2020-10-01 00:00:00-04:00,113.91975838979084,22.099994779885883
17,2020-10-01 00:00:00-04:00,113.91975838979084,17.53788921405861,0.3333333333333333,2020-10-12 00:00:00-04:00,121.26184251912436,42.92155268684971
18,2020-10-13 00:00:00-04:00,118.12381125132242,16.92028067868999,0.3333333333333333,2020-10-21 00:00:00-04:00,113.92180649312337,-23.699699973972944
19,2020-10-21 00:00:00-04:00,113.92180649312337,17.539535082692513,-0.3333333333333333,2020-10-30 00:00:00-04:00,106.18462166595458,45.23554157246773
20,2020-11-02 00:00:00-05:00,106.02612383524577,18.853495241598335,-0.3333333333333333,2020-11-06 00:00:00-05:00,115.97278014882406,-62.5097458259541
21,2020-11-06 00:00:00-05:00,115.97278014882406,17.22498257459477,0.3333333333333333,2020-11-23 00:00:00-05:00,111.16944361368816,-27.57912937254342
22,2020-11-23 00:00:00-05:00,111.16944361368816,17.96356282150665,-0.3333333333333333,2020-12-01 00:00:00-05:00,119.91052417755127,-52.340316612268566
23,2020-12-01 00:00:00-05:00,119.91052417755127,16.644656264770713,0.3333333333333333,2020-12-02 00:00:00-05:00,120.18213967386882,1.5069821907969116
24,2020-12-03 00:00:00-05:00,120.1255005976359,16.61445456610803,0.3333333333333333,2020-12-15 00:00:00-05:00,124.86911442565919,26.27085214161822
25,2020-12-16 00:00:00-05:00,124.88399083455403,15.98494464002097,0.3333333333333333,2020-12-28 00:00:00-05:00,133.47166892496745,45.75785295385984
26,2020-12-28 00:00:00-05:00,133.47166892496745,14.96269775482185,-0.3333333333333333,2020-12-29 00:00:00-05:00,131.78237717692056,8.425453948580062
27,2020-12-29 00:00:00-05:00,131.78237717692056,15.15517791146872,0.3333333333333333,2021-01-05 00:00:00-05:00,127.92540733337403,-19.484354726039143
28,2021-01-05 00:00:00-05:00,127.92540733337403,15.608447202837112,-0.3333333333333333,2021-01-22 00:00:00-05:00,135.88620743306478,-41.4185760161212
29,2021-01-27 00:00:00-05:00,138.80777422587076,14.378202172619313,0.3333333333333333,2021-02-01 00:00:00-05:00,130.98170024108887,-37.50829132369013
30,2021-02-01 00:00:00-05:00,130.98170024108887,15.230971118104405,-0.3333333333333333,2021-02-22 00:00:00-05:00,123.29941740926107,39.00287597755954
31,2021-02-23 00:00:00-05:00,123.08033557891846,16.21445930040537,-0.3333333333333333,2021-02-25 00:00:00-05:00,118.39679039764404,25.313717574461286
32,2021-02-25 00:00:00-05:00,118.39679039764404,16.859486233971385,0.3333333333333333,2021-03-01 00:00:00-05:00,124.96770673370362,36.92742450412474
33,2021-03-01 00:00:00-05:00,124.96770673370362,15.97825229035149,-0.3333333333333333,2021-03-15 00:00:00-04:00,121.3324839070638,19.3615024852319
34,2021-03-15 00:00:00-04:00,121.3324839070638,16.45951688408076,0.3333333333333333,2021-04-07 00:00:00-04:00,125.07526821899414,20.53480719189665
35,2021-04-12 00:00:00-04:00,128.42713315836588,15.5528166005656,0.3333333333333333,2021-04-13 00:00:00-04:00,131.4610631052653,15.728718681030209
36,2021-04-14 00:00:00-04:00,129.20014159647624,15.461572707034264,0.3333333333333333,2021-04-29 00:00:00-04:00,130.53200582885742,6.8642385549533245
37,2021-04-29 00:00:00-04:00,130.53200582885742,15.304249235959121,-0.3333333333333333,2021-05-04 00:00:00-04:00,125.10975118255615,27.66117884261066
38,2021-05-06 00:00:00-04:00,126.8746636428833,15.74915959243332,-0.3333333333333333,2021-05-10 00:00:00-04:00,124.34204694112141,13.295528207503398
39,2021-05-13 00:00:00-04:00,122.4175774459839,16.324094539059434,-0.3333333333333333,2021-06-07 00:00:00-04:00,123.41081317138672,-5.404557960349003
40,2021-06-07 00:00:00-04:00,123.41081317138672,16.19118865231795,0.3333333333333333,2021-06-14 00:00:00-04:00,127.8150162862142,23.76976116509936
41,2021-06-16 00:00:00-04:00,127.5767674001058,15.665562318673002,0.3333333333333333,2021-06-17 00:00:00-04:00,129.09827979532878,7.945115748666364
42,2021-06-18 00:00:00-04:00,127.88066352589925,15.628948334729692,0.3333333333333333,2021-06-22 00:00:00-04:00,131.24353004964192,17.51935571872206
43,2021-06-23 00:00:00-04:00,131.05657990519205,15.252264899976543,0.3333333333333333,2021-06-30 00:00:00-04:00,134.16270742289225,15.791826571023352
44,2021-07-02 00:00:00-04:00,137.1014095357259,14.581502940076462,-0.3333333333333333,2021-07-08 00:00:00-04:00,140.40797785949707,-16.071578578210953
45,2021-07-19 00:00:00-04:00,139.6335804087321,14.314194613735575,0.3333333333333333,2021-07-21 00:00:00-04:00,142.43032111612956,13.344363589947989
46,2021-07-21 00:00:00-04:00,142.43032111612956,14.034430069659631,-0.3333333333333333,2021-08-17 00:00:00-04:00,147.44114422098795,-23.4413488188566
47,2021-08-17 00:00:00-04:00,147.44114422098795,13.55373495959654,0.3333333333333333,2021-08-18 00:00:00-04:00,143.58552979024253,-17.419325366906364
48,2021-08-18 00:00:00-04:00,143.58552979024253,13.914709353750208,-0.3333333333333333,2021-08-31 00:00:00-04:00,149.05111673482259,-25.350684593827694
49,2021-08-31 00:00:00-04:00,149.05111673482259,13.400519938535265,0.3333333333333333,2021-09-07 00:00:00-04:00,153.7196628265381,20.853648328668204
50,2021-09-07 00:00:00-04:00,153.7196628265381,12.995724503828816,-0.3333333333333333,2021-09-08 00:00:00-04:00,152.27107702636718,6.275140659726555
51,2021-09-08 00:00:00-04:00,152.27107702636718,13.119657385461938,0.3333333333333333,2021-09-10 00:00:00-04:00,146.14603159586588,-26.786165839522102
52,2021-09-10 00:00:00-04:00,146.14603159586588,13.66530662907486,-0.3333333333333333,2021-09-20 00:00:00-04:00,140.32385864257813,26.520592884727805
53,2021-09-21 00:00:00-04:00,140.71103051249187,14.196345837169627,-0.3333333333333333,2021-10-14 00:00:00-04:00,141.1288143717448,-1.9770013837139566
54,2021-10-14 00:00:00-04:00,141.1288143717448,14.153473188349297,0.3333333333333333,2021-10-19 00:00:00-04:00,145.94001508585612,22.698400103647195
55,2021-10-21 00:00:00-04:00,146.74414988199868,13.614413927253576,0.3333333333333333,2021-11-10 00:00:00-05:00,145.32773145548504,-6.427902250915317
56,2021-11-10 00:00:00-05:00,145.32773145548504,13.74567325929503,-0.3333333333333333,2021-11-17 00:00:00-05:00,150.90068629964193,-25.53467212552872
57,2021-11-18 00:00:00-05:00,155.10332620747886,12.875516149840335,-0.3333333333333333,2021-11-24 00:00:00-05:00,159.20812676493327,-17.617141956459292
58,2021-11-26 00:00:00-05:00,154.16466760762532,12.951100477037489,0.3333333333333333,2021-11-30 00:00:00-05:00,162.4031229654948,35.56568770511844
59,2021-11-30 00:00:00-05:00,162.4031229654948,12.297986513157257,-0.3333333333333333,2021-12-01 00:00:00-05:00,161.9903649037679,1.6920310254380762
60,2021-12-01 00:00:00-05:00,161.9903649037679,12.329038643727095,0.3333333333333333,2021-12-07 00:00:00-05:00,168.18006630452476,25.437689254354353
61,2021-12-08 00:00:00-05:00,172.0117506866455,11.613234566480557,-0.3333333333333333,2021-12-09 00:00:00-05:00,171.61523044840493,1.5349608456815498
62,2021-12-10 00:00:00-05:00,176.3051646525065,11.330148493689041,-0.3333333333333333,2021-12-13 00:00:00-05:00,172.77534602864583,13.331123054710192
63,2021-12-14 00:00:00-05:00,171.38909613545735,11.656232867456872,0.3333333333333333,2021-12-15 00:00:00-05:00,176.15778337605795,18.528309649503637
64,2021-12-16 00:00:00-05:00,169.35402469380696,11.7980116714445,0.3333333333333333,2021-12-17 00:00:00-05:00,168.14080327351888,-4.771200158868409
65,2021-12-17 00:00:00-05:00,168.14080327351888,11.882099179293741,-0.3333333333333333,2022-01-19 00:00:00-05:00,163.4257339477539,18.67497378866169
66,2022-01-25 00:00:00-05:00,156.97983672587077,12.728771080438657,-0.3333333333333333,2022-02-01 00:00:00-05:00,171.6643648630778,-62.30533236092283
67,2022-02-01 00:00:00-05:00,171.6643648630778,11.63217908467813,0.3333333333333333,2022-02-17 00:00:00-05:00,166.1317990926107,-21.451931946611186
68,2022-02-17 00:00:00-05:00,166.1317990926107,12.016501480752613,-0.3333333333333333,2022-03-11 00:00:00-05:00,152.3135563913981,55.348977960173386
69,2022-03-15 00:00:00-04:00,152.5661930745443,13.091717222032464,-0.3333333333333333,2022-03-18 00:00:00-04:00,161.41909910583496,-38.633247451627724
70,2022-03-18 00:00:00-04:00,161.41909910583496,12.368416075614176,0.3333333333333333,2022-03-24 00:00:00-04:00,171.23733544921876,40.47867740789585
71,2022-03-25 00:00:00-04:00,171.9913933919271,11.612359350010442,0.3333333333333333,2022-04-08 00:00:00-04:00,167.32212179056805,-18.073753245926635
72,2022-04-08 00:00:00-04:00,167.32212179056805,11.933781164937967,-0.3333333333333333,2022-04-26 00:00:00-04:00,154.35125321960447,51.59716901501699
73,2022-04-27 00:00:00-04:00,154.02214375305175,12.970477521023183,-0.3333333333333333,2022-05-09 00:00:00-04:00,149.90517635091146,17.79967771474861
74,2022-05-10 00:00:00-04:00,152.21894253031414,13.125947874691638,-0.3333333333333333,2022-05-11 00:00:00-04:00,144.42397977701822,34.10542492830835
75,2022-05-13 00:00:00-04:00,144.92867933654784,13.790383990599373,-0.3333333333333333,2022-05-19 00:00:00-04:00,135.40365527852376,43.78457975994974
76,2022-05-20 00:00:00-04:00,135.5498333943685,14.750446112823619,-0.3333333333333333,2022-05-27 00:00:00-04:00,147.51946316528318,-58.85245964210876
77,2022-05-27 00:00:00-04:00,147.51946316528318,13.54505983855254,0.3333333333333333,2022-06-13 00:00:00-04:00,129.92452711486817,-79.44148721945888
78,2022-06-14 00:00:00-04:00,130.79147131347656,15.264725950565854,-0.3333333333333333,2022-06-23 00:00:00-04:00,136.31060422261555,-28.082683780918646
79,2022-06-23 00:00:00-04:00,136.31060422261555,14.6419479187158,0.3333333333333333,2022-07-21 00:00:00-04:00,153.04650166829427,81.68204625753219
80,2022-07-22 00:00:00-04:00,151.9064230448405,13.148895442678413,0.3333333333333333,2022-07-29 00:00:00-04:00,160.10031721496583,35.913552570450065
81,2022-07-29 00:00:00-04:00,160.10031721496583,12.479912148933689,-0.3333333333333333,2022-08-01 00:00:00-04:00,159.22126896158855,3.656814992274008
82,2022-08-01 00:00:00-04:00,159.22126896158855,12.548771537138022,0.3333333333333333,2022-08-03 00:00:00-04:00,163.66664818318685,18.594682749259178
83,2022-08-03 00:00:00-04:00,163.66664818318685,12.209709228824797,-0.3333333333333333,2022-08-04 00:00:00-04:00,163.46035241699218,0.8396037734581864
84,2022-08-05 00:00:00-04:00,163.23328700764972,12.241737766658687,0.3333333333333333,2022-08-10 00:00:00-04:00,166.96214965820312,15.215919578654173
85,2022-08-19 00:00:00-04:00,169.32427540079752,11.802693764255107,0.3333333333333333,2022-08-22 00:00:00-04:00,165.31461247253418,-15.774941213392859
86,2022-08-22 00:00:00-04:00,165.31461247253418,12.086578723410815,-0.3333333333333333,2022-08-30 00:00:00-04:00,156.87571503194172,33.99913275150358
87,2022-09-01 00:00:00-04:00,155.8339633178711,12.825767466251108,-0.3333333333333333,2022-09-29 00:00:00-04:00,140.65604636128742,64.88947783573735
88,2022-09-30 00:00:00-04:00,136.43083776855468,14.658796683271417,0.3333333333333333,2022-10-03 00:00:00-04:00,140.53271472676596,20.04286011673831
89,2022-10-03 00:00:00-04:00,140.53271472676596,14.233209500157086,-0.3333333333333333,2022-10-17 00:00:00-04:00,140.58696206156412,-0.2573712270024704
90,2022-10-17 00:00:00-04:00,140.58696206156412,14.227111596069372,0.3333333333333333,2022-10-25 00:00:00-04:00,150.28960843912762,46.013544263598035
91,2022-10-26 00:00:00-04:00,147.43810670979818,13.571687449551018,0.3333333333333333,2022-10-28 00:00:00-04:00,153.64385192362468,28.07414481120015
92,2022-10-31 00:00:00-04:00,151.37701079305012,13.221714783670835,0.3333333333333333,2022-11-04 00:00:00-04:00,136.74395426432292,-64.49136661205446
93,2022-11-04 00:00:00-04:00,136.74395426432292,14.626589203699073,-0.3333333333333333,2022-11-11 00:00:00-05:00,148.02877289326986,-55.01946877461914
94,2022-11-11 00:00:00-05:00,148.02877289326986,13.503550097692681,0.3333333333333333,2022-11-29 00:00:00-05:00,139.500969523112,-38.38520667739975
95,2022-11-29 00:00:00-05:00,139.500969523112,14.322972807397123,-0.3333333333333333,2022-12-15 00:00:00-05:00,134.9761599222819,21.60290829044623
96,2022-12-20 00:00:00-05:00,130.73584105936686,15.285953786568536,-0.3333333333333333,2022-12-28 00:00:00-05:00,124.63291534932453,31.096346788855996
97,2022-12-29 00:00:00-05:00,128.07762403361002,15.60745599085037,-0.3333333333333333,2023-01-09 00:00:00-05:00,128.69704426574705,-3.2225246709736783
98,2023-01-09 00:00:00-05:00,128.69704426574705,15.531213552268952,0.3333333333333333,2023-01-23 00:00:00-05:00,139.44166312662762,55.62565668869093
99,2023-01-25 00:00:00-05:00,140.27631167093912,14.25650900682104,0.3333333333333333,2023-02-02 00:00:00-05:00,149.0368828430176,41.63172060654449
100,2023-02-03 00:00:00-05:00,152.67338084411622,13.103794729691032,-0.3333333333333333,2023-02-06 00:00:00-05:00,150.0361251373291,11.519352477148262
101,2023-02-06 00:00:00-05:00,150.0361251373291,13.335133092932793,0.3333333333333333,2023-02-07 00:00:00-05:00,152.82161632792156,12.381631918580789
102,2023-02-08 00:00:00-05:00,150.22397765096028,13.319568476450675,0.3333333333333333,2023-02-21 00:00:00-05:00,146.9485594075521,-14.542385860697024
103,2023-02-21 00:00:00-05:00,146.9485594075521,13.613937783915425,-0.3333333333333333,2023-03-16 00:00:00-04:00,154.34540715535482,-33.566741678560405
104,2023-03-16 00:00:00-04:00,154.34540715535482,12.956622495528228,0.3333333333333333,2023-03-20 00:00:00-04:00,155.77657888793945,6.181050621790043
