,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,47.59891626295267,68,50.46040515653776,0.6206329740317127,-0.553245529270301,1.1426552398007714,-15.564200642415848,11.90435136911848,3.998446852503933,90.74906273238565,318,51.524090462143555,1.783361795319069,-1.7073481691060888,1.1102013040373773,-45.23548757713406,33.60320447383824,2.700607401982698
