,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-1.0521578012510435,181,45.30386740331492,18.02240386316276,18.27406162345011,0.8168762890172149,-1.1492702350588642,0.1414529149402891,-1.5279537892528277
