,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,-0.010525493848423384,63,48.65900383141762,0.6406283111000663,-0.5981972862251576,1.0149873077642038,-28.906136105315493,13.995527520409734,-0.0007520612447850939,-33.50684289678942,222,49.90601503759399,1.7962683762966032,-1.7996907324135674,0.9943531546937775,-59.451991032937634,37.730869010239815,-0.888048533620998
