,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-1.6750367868714529,355,60.56338028169014,36.047289703051625,57.24483163060433,0.9670451668978637,-2.24658528265254,0.5512639045251124,-0.6103540503034907
