,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-2.9985484175774615,96,56.25,90.14796436450669,178.11514394356968,0.6507280798550706,-4.620391588750834,1.1236941450295383,-0.4856741682222238
