,Entry_Date,Entry_Price,Position_Size,Direction,Exit_Date,Exit_Price,PnL
0,2020-07-31 00:00:00-04:00,488.3911248779297,4.095078510077117,-1.0,2020-08-07 00:00:00-04:00,495.22474099731437,-27.9841945166087
1,2020-08-07 00:00:00-04:00,495.22474099731437,4.037277605313786,1.0,2020-08-12 00:00:00-04:00,474.99453121948244,-81.67497288684083
2,2020-08-13 00:00:00-04:00,480.84865658569333,4.154421331363822,-1.0,2020-08-19 00:00:00-04:00,485.0145287780761,-17.306788299770385
3,2020-08-20 00:00:00-04:00,497.40209390258786,4.015305831523049,-1.0,2020-08-24 00:00:00-04:00,489.29880755615227,32.53717292134395
4,2020-08-26 00:00:00-04:00,546.9824992675781,3.6523893109462944,-1.0,2020-09-03 00:00:00-04:00,526.2757499999999,75.62910968934753
5,2020-09-03 00:00:00-04:00,526.2757499999999,3.798820706928314,1.0,2020-09-15 00:00:00-04:00,495.49400024414064,-116.93434836804376
6,2020-09-15 00:00:00-04:00,495.49400024414064,4.029939612389447,-1.0,2020-09-16 00:00:00-04:00,484.343845336914,44.934450944911205
7,2020-09-17 00:00:00-04:00,470.67021221923824,4.244225707716166,1.0,2020-09-21 00:00:00-04:00,486.8626560974121,68.72438657849688
8,2020-09-21 00:00:00-04:00,486.8626560974121,4.105724268522298,-1.0,2020-09-23 00:00:00-04:00,471.08059533691403,64.79678987167051
9,2020-09-23 00:00:00-04:00,471.08059533691403,4.245857539358439,1.0,2020-09-25 00:00:00-04:00,482.3971248779297,48.04837227109381
10,2020-09-25 00:00:00-04:00,482.3971248779297,4.148078408836159,-1.0,2020-10-02 00:00:00-04:00,503.5630575561523,-87.79794834541481
11,2020-10-05 00:00:00-04:00,520.1293743896484,3.84362706829804,-1.0,2020-10-06 00:00:00-04:00,506.3758651123046,52.86336054248693
12,2020-10-06 00:00:00-04:00,506.3758651123046,3.9499546431221466,1.0,2020-10-07 00:00:00-04:00,534.1253131713867,109.60906120504801
13,2020-10-07 00:00:00-04:00,534.1253131713867,3.7486927370127456,-1.0,2020-10-16 00:00:00-04:00,531.3207680053711,10.513378094466887
14,2020-10-16 00:00:00-04:00,531.3207680053711,3.76872539091519,1.0,2020-10-19 00:00:00-04:00,530.1892507324219,-4.264377876822642
15,2020-10-21 00:00:00-04:00,489.53903778076165,4.090045157228814,1.0,2020-10-26 00:00:00-04:00,487.7517502441406,-7.310086733732229
16,2020-10-26 00:00:00-04:00,487.7517502441406,4.104568819576343,-1.0,2020-10-28 00:00:00-04:00,486.7262302246093,4.209317496019553
17,2020-10-29 00:00:00-04:00,503.70578146362305,3.9745718423954823,-1.0,2020-10-30 00:00:00-04:00,476.21573022460933,109.26118360059299
18,2020-10-30 00:00:00-04:00,476.21573022460933,4.208433314907352,1.0,2020-11-02 00:00:00-05:00,483.63587512207033,31.227184987914672
19,2020-11-03 00:00:00-05:00,486.73278121948243,4.118616982007847,-1.0,2020-11-09 00:00:00-05:00,470.97049999999996,64.91879910574387
20,2020-11-09 00:00:00-05:00,470.97049999999996,4.2590467686460824,1.0,2020-11-11 00:00:00-05:00,490.2692497558594,82.19427778660248
21,2020-11-11 00:00:00-05:00,490.2692497558594,4.094581484372135,-1.0,2020-11-13 00:00:00-05:00,483.32283633422844,28.442655779004177
22,2020-11-18 00:00:00-05:00,481.30821853637696,4.171830937328158,-1.0,2020-11-23 00:00:00-05:00,477.0966151123046,17.570097460302176
23,2020-11-23 00:00:00-05:00,477.0966151123046,4.209226996712479,1.0,2020-11-24 00:00:00-05:00,482.3971248779297,22.31104880180716
24,2020-11-24 00:00:00-05:00,482.3971248779297,4.163734183357931,-1.0,2020-12-03 00:00:00-05:00,498.0175090026855,-65.03912733742723
25,2020-12-07 00:00:00-05:00,515.2642492675782,3.895459417950484,-1.0,2020-12-09 00:00:00-05:00,494.0936061096191,82.46938127374071
26,2020-12-09 00:00:00-05:00,494.0936061096191,4.0655489103235025,1.0,2020-12-10 00:00:00-05:00,500.58890634155273,26.406960780161807
27,2020-12-11 00:00:00-05:00,502.7167812194824,3.9967016371531816,-1.0,2020-12-22 00:00:00-05:00,527.8573471069335,-100.4793408413332
28,2020-12-23 00:00:00-05:00,514.9944604492186,3.8973565191566784,1.0,2020-12-28 00:00:00-05:00,518.6008751220703,14.055483736020701
29,2020-12-28 00:00:00-05:00,518.6008751220703,3.870640521331908,-1.0,2021-01-04 00:00:00-05:00,523.382845336914,-18.509287685376204
30,2021-01-04 00:00:00-05:00,523.382845336914,3.8344143887862416,1.0,2021-01-07 00:00:00-05:00,508.38112463378906,-57.52281372061469
