,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-0.17868933413203922,327,61.16207951070336,41.25438882562257,56.092248362887574,1.1582267310336225,-1.6518870749429382,0.5728816582978751,-0.05771843126092916
