,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,-12.887351956723736,63,48.28897338403042,0.3417192784244987,-0.3420192259837688,0.9330045751917777,-19.063763494725507,7.300428805882807,-1.7652869851068054,85.70623070689767,353,49.2379835873388,1.1287282111122798,-0.9297190964948743,1.1776033226384577,-24.190846173470693,19.624100566612157,4.367396631299149
