,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,-8.13662348730918,67,49.257884972170686,0.5553460432547759,-0.5488935681415297,0.9821611127644084,-18.965160143956894,11.222062516488087,-0.7250559757045012,169.96265377933685,326,52.716297786720325,1.6844810360307942,-1.6124865704247453,1.1646715014621365,-47.18715473126242,32.12679437607569,5.290370766213304
