,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,-1.0575707795520137,202,46.53465346534654,40.69558175749799,37.73101238963646,0.9387563789950161,-1.1229706480648265,0.3138747237408102,-0.6977135308245942
