,TA_Total_Return,TA_Number_of_Trades,TA_Win_Rate,TA_Avg_Profit,TA_Avg_Loss,TA_Profit_Factor,TA_Max_Drawdown,TA_Volatility,TA_Sharpe_Ratio,ML_Total_Return,ML_Number_of_Trades,ML_Win_Rate,ML_Avg_Profit,ML_Avg_Loss,ML_Profit_Factor,ML_Max_Drawdown,ML_Volatility,ML_Sharpe_Ratio
0,17.57829176522867,63,49.61165048543689,0.4687649586103802,-0.4258145703115395,1.0838973738517432,-14.249564617241361,9.716968017394445,1.809030526164292,-30.526400018432543,248,47.29206963249516,1.4377249230136921,-1.3147270394604889,0.981188756997932,-60.94597907105545,30.349086701669272,-1.0058424597256008
