,Total_Return,Number_of_Trades,Win_Rate,Avg_Profit,Avg_Loss,Profit_Factor,Max_Drawdown,Volatility,Sharpe_Ratio
0,0.011908215577641386,168,57.738095238095234,30.705004622734382,32.33367298779489,1.2973809328263948,-0.4772831237935777,0.22734417328267356,-0.02962513065307043
